id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
112;San Pedro;54;Misiones;2024;Dengue;8;De 20 a 24 años;14;1
070;Santa Bárbara;38;Jujuy;2024;Dengue;6;De 10 a 14 años;22;1
084;Rosario;82;Santa Fe;2024;Dengue;1;Neonato (hasta 28 dÍas);7;2
063;Marcos Juárez;14;Córdoba;2024;Dengue;5;De 5 a 9 años;16;1
112;San Pedro;54;Misiones;2024;Dengue;9;De 25 a 34 años;9;1
007;Albardón;70;San Juan;2024;Dengue;9;De 25 a 34 años;13;1
042;Empedrado;18;Corrientes;2024;Dengue;12;Mayores de 65 años;16;2
042;Pilagás;34;Formosa;2024;Dengue;11;De 45 a 65 años;20;1
112;Monte Caseros;18;Corrientes;2024;Dengue;9;De 25 a 34 años;20;1
274;Florencio Varela;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;10;1
077;Nogoyá;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;13;1
028;Concepción;18;Corrientes;2024;Dengue;6;De 10 a 14 años;17;1
077;Nogoyá;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;17;1
999;desconocido;02;CABA;2024;Dengue;8;De 20 a 24 años;16;1
999;desconocido;18;Corrientes;2024;Dengue;9;De 25 a 34 años;8;1
014;Capital;46;La Rioja;2024;Dengue;9;De 25 a 34 años;16;101
084;Capital;90;Tucumán;2024;Dengue;8;De 20 a 24 años;9;45
035;Avellaneda;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;135
077;9 de Julio;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;2;5
028;Capital;54;Misiones;2024;Dengue;9;De 25 a 34 años;4;102
077;9 de Julio;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;5;14
532;Mercedes;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;13;4
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;8;43
182;Unión;14;Córdoba;2024;Dengue;10;De 35 a 44 años;3;2
014;Capital;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;13
760;San Miguel;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;10;61
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;6;9
042;Feliciano;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;10;13
021;Colón;14;Córdoba;2024;Dengue;8;De 20 a 24 años;18;16
133;Vera;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;3;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;3;17
021;Castellanos;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;5;1
133;Vera;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;14;2
028;Capital;54;Misiones;2024;Dengue;5;De 5 a 9 años;4;10
112;San Pedro;54;Misiones;2024;Dengue;5;De 5 a 9 años;9;1
098;Santa Rosa;10;Catamarca;2024;Dengue;12;Mayores de 65 años;16;4
014;Capital;14;Córdoba;2024;Dengue;12;Mayores de 65 años;8;121
042;General San Martín;14;Córdoba;2024;Dengue;11;De 45 a 65 años;7;30
014;Formosa;34;Formosa;2024;Dengue;11;De 45 a 65 años;1;228
077;9 de Julio;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;18;1
091;Simoca;90;Tucumán;2024;Dengue;8;De 20 a 24 años;14;5
113;Villaguay;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;17;7
014;Cruz Alta;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;160
091;Punilla;14;Córdoba;2024;Dengue;9;De 25 a 34 años;14;95
091;Berazategui;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;33
049;Capital;10;Catamarca;2024;Dengue;12;Mayores de 65 años;12;70
063;La Capital;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;15;119
042;Palpalá;38;Jujuy;2024;Dengue;11;De 45 a 65 años;18;8
049;Capital;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;18;102
084;Capital;90;Tucumán;2024;Dengue;4;De 2 a 4 años;12;41
007;Bella Vista;18;Corrientes;2024;Dengue;11;De 45 a 65 años;17;4
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;7;De 15 a 19 años;1;3
105;San Jerónimo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;5;3
049;Junín;74;San Luis;2024;Dengue;7;De 15 a 19 años;12;3
168;25 de Mayo;22;Chaco;2024;Dengue;8;De 20 a 24 años;15;2
056;Lavalle;50;Mendoza;2024;Dengue;12;Mayores de 65 años;10;1
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;4;De 2 a 4 años;1;1
056;Pirané;34;Formosa;2024;Dengue;11;De 45 a 65 años;13;4
014;Capital;46;La Rioja;2024;Dengue;6;De 10 a 14 años;6;1
112;Valle Viejo;10;Catamarca;2024;Dengue;6;De 10 a 14 años;22;1
112;O'Higgins;22;Chaco;2024;Dengue;5;De 5 a 9 años;1;1
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;5;3
063;Luján de Cuyo;50;Mendoza;2024;Dengue;11;De 45 a 65 años;10;2
035;Conhelo;42;La Pampa;2024;Dengue;9;De 25 a 34 años;14;2
410;Ituzaingó;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;6;2
077;Nogoyá;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;12;1
007;COMUNA 7;02;CABA;2024;Dengue;12;Mayores de 65 años;18;3
028;Guaymallén;50;Mendoza;2024;Dengue;3;De 13 a 24 meses;13;1
014;Capital;46;La Rioja;2024;Dengue;12;Mayores de 65 años;19;6
042;Chos Malal;58;Neuquén;2024;Dengue;10;De 35 a 44 años;13;1
007;Bermejo;34;Formosa;2024;Dengue;8;De 20 a 24 años;3;3
003;COMUNA 3;02;CABA;2024;Dengue;8;De 20 a 24 años;18;1
091;Jiménez;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;11;1
001;COMUNA 1;02;CABA;2024;Dengue;9;De 25 a 34 años;22;1
056;Grl. José de San Martín;66;Salta;2024;Dengue;7;De 15 a 19 años;17;1
042;Chilecito;46;La Rioja;2024;Dengue;8;De 20 a 24 años;16;1
638;Pilar;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;7;3
420;La Costa;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;1
084;Paraná;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;1;1
010;COMUNA 10;02;CABA;2024;Dengue;7;De 15 a 19 años;7;1
238;Dolores;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;1
014;COMUNA 14;02;CABA;2024;Dengue;11;De 45 a 65 años;2;1
042;General Roca;62;Río Negro;2024;Dengue;10;De 35 a 44 años;11;1
077;9 de Julio;82;Santa Fe;2024;Dengue;1;Neonato (hasta 28 dÍas);1;1
252;Escobar;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;16;2
021;Candelaria;54;Misiones;2024;Dengue;8;De 20 a 24 años;9;1
434;Lanús;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;2;1
077;Itatí;18;Corrientes;2024;Dengue;10;De 35 a 44 años;10;1
014;Capital;14;Córdoba;2024;Dengue;9;De 25 a 34 años;22;1
028;Capital;70;San Juan;2024;Dengue;5;De 5 a 9 años;15;4
119;Río Segundo;14;Córdoba;2024;Dengue;7;De 15 a 19 años;17;24
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;58
098;Uruguay;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;13;33
091;Maipú;22;Chaco;2024;Dengue;9;De 25 a 34 años;6;3
012;COMUNA 12;02;CABA;2024;Dengue;7;De 15 a 19 años;12;9
028;Cruz del Eje;14;Córdoba;2024;Dengue;4;De 2 a 4 años;17;1
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;11;19
140;Rosario de la Frontera;66;Salta;2024;Dengue;5;De 5 a 9 años;13;16
015;Concordia;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;7;17
070;Las Colonias;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;10;37
274;Florencio Varela;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;9;33
441;La Plata;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;16;11
168;Santo Tomé;18;Corrientes;2024;Dengue;7;De 15 a 19 años;12;12
007;Capital;50;Mendoza;2024;Dengue;9;De 25 a 34 años;12;17
133;San Javier;14;Córdoba;2024;Dengue;6;De 10 a 14 años;13;56
010;COMUNA 10;02;CABA;2024;Dengue;12;Mayores de 65 años;14;9
028;Almirante Brown;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;1
175;Colón;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;10;4
497;Luján;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;1
035;Banda;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;5;5
007;Albardón;70;San Juan;2024;Dengue;6;De 10 a 14 años;15;4
084;Rivadavia;70;San Juan;2024;Dengue;12;Mayores de 65 años;21;1
014;COMUNA 14;02;CABA;2024;Dengue;10;De 35 a 44 años;18;2
070;Monteros;90;Tucumán;2024;Dengue;9;De 25 a 34 años;19;4
021;Comandante Fernández;22;Chaco;2024;Dengue;9;De 25 a 34 años;5;4
112;Monte Caseros;18;Corrientes;2024;Dengue;9;De 25 a 34 años;3;1
175;Colón;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;11;9
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;4;2
371;General San Martín;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;3;1
028;Capital;54;Misiones;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;1
056;General Angel V. Peñaloza;46;La Rioja;2024;Dengue;9;De 25 a 34 años;17;2
126;Sanagasta;46;La Rioja;2024;Dengue;11;De 45 a 65 años;12;2
049;Huiliches;58;Neuquén;2024;Dengue;9;De 25 a 34 años;17;1
014;Bermejo;22;Chaco;2024;Dengue;4;De 2 a 4 años;19;2
343;General Paz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;8;1
568;Morón;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;16;3
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;20;3
091;Santa María;10;Catamarca;2024;Dengue;12;Mayores de 65 años;15;1
001;COMUNA 1;02;CABA;2024;Dengue;10;De 35 a 44 años;2;5
035;General Pedernera;74;San Luis;2024;Dengue;9;De 25 a 34 años;6;3
070;Pocito;70;San Juan;2024;Dengue;7;De 15 a 19 años;10;1
009;COMUNA 9;02;CABA;2024;Dengue;7;De 15 a 19 años;18;2
056;Copo;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;4;1
070;La Paz;10;Catamarca;2024;Dengue;6;De 10 a 14 años;10;1
077;Nogoyá;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;8;1
035;Patiño;34;Formosa;2024;Dengue;8;De 20 a 24 años;20;1
084;Capital;90;Tucumán;2024;Dengue;6;De 10 a 14 años;2;1
021;Comandante Fernández;22;Chaco;2024;Dengue;11;De 45 a 65 años;16;1
042;Feliciano;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;9;2
098;San Martín;50;Mendoza;2024;Dengue;9;De 25 a 34 años;10;2
007;Albardón;70;San Juan;2024;Dengue;8;De 20 a 24 años;13;1
007;Apóstoles;54;Misiones;2024;Dengue;9;De 25 a 34 años;5;4
147;San Lorenzo;22;Chaco;2024;Dengue;11;De 45 a 65 años;7;1
049;General Obligado;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;4;2
266;Exaltación de la Cruz;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;9;1
007;Ambato;10;Catamarca;2024;Dengue;10;De 35 a 44 años;20;1
021;Andalgalá;10;Catamarca;2024;Dengue;11;De 45 a 65 años;16;4
063;La Capital;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;1;2
525;Marcos Paz;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;1
091;Punilla;14;Córdoba;2024;Dengue;1;Neonato (hasta 28 dÍas);9;1
035;Patiño;34;Formosa;2024;Dengue;6;De 10 a 14 años;16;1
042;General San Martín;14;Córdoba;2024;Dengue;8;De 20 a 24 años;1;1
006;COMUNA 6;02;CABA;2024;Dengue;4;De 2 a 4 años;12;1
623;Pergamino;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;10;1
560;Moreno;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;1;1
077;Rawson;26;Chubut;2024;Dengue;7;De 15 a 19 años;14;1
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;8;1
056;Copo;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;11;1
105;Victoria;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;16;1
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;7;De 15 a 19 años;9;1
014;Capital;46;La Rioja;2024;Dengue;11;De 45 a 65 años;18;95
658;Quilmes;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;174
084;Rosario;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;12;537
154;Sargento Cabral;22;Chaco;2024;Dengue;10;De 35 a 44 años;2;16
063;Marcos Juárez;14;Córdoba;2024;Dengue;7;De 15 a 19 años;11;14
021;Castellanos;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;5;11
119;Río Segundo;14;Córdoba;2024;Dengue;9;De 25 a 34 años;13;129
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;12;66
049;Pilcomayo;34;Formosa;2024;Dengue;3;De 13 a 24 meses;12;1
412;José C. Paz;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;198
126;San Alberto;14;Córdoba;2024;Dengue;7;De 15 a 19 años;13;23
001;COMUNA 1;02;CABA;2024;Dengue;5;De 5 a 9 años;8;21
408;Hurlingham;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;26
077;Río Chico;90;Tucumán;2024;Dengue;9;De 25 a 34 años;7;43
015;COMUNA 15;02;CABA;2024;Dengue;9;De 25 a 34 años;9;26
638;Pilar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;76
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;7;5
638;Pilar;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;8;3
147;Rosario de Lerma;66;Salta;2024;Dengue;9;De 25 a 34 años;16;1
036;12 de Octubre;22;Chaco;2024;Dengue;7;De 15 a 19 años;4;28
084;Paraná;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;13;40
133;Rivadavia;66;Salta;2024;Dengue;8;De 20 a 24 años;14;1
105;Tinogasta;10;Catamarca;2024;Dengue;10;De 35 a 44 años;15;3
021;Comandante Fernández;22;Chaco;2024;Dengue;4;De 2 a 4 años;1;4
070;Monteros;90;Tucumán;2024;Dengue;7;De 15 a 19 años;6;1
028;Capital;54;Misiones;2024;Dengue;12;Mayores de 65 años;10;19
049;General Manuel Belgrano;54;Misiones;2024;Dengue;11;De 45 a 65 años;16;4
042;Palpalá;38;Jujuy;2024;Dengue;11;De 45 a 65 años;15;19
161;Tercero Arriba;14;Córdoba;2024;Dengue;11;De 45 a 65 años;9;2
412;José C. Paz;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;17;44
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;15;10
063;Iguazú;54;Misiones;2024;Dengue;7;De 15 a 19 años;12;7
408;Hurlingham;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;21;1
008;COMUNA 8;02;CABA;2024;Dengue;11;De 45 a 65 años;6;10
049;Pilcomayo;34;Formosa;2024;Dengue;6;De 10 a 14 años;2;5
119;25 de Mayo;54;Misiones;2024;Dengue;6;De 10 a 14 años;12;1
007;COMUNA 7;02;CABA;2024;Dengue;7;De 15 a 19 años;16;2
015;Concordia;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;9;14
098;Uruguay;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;17;9
077;Itatí;18;Corrientes;2024;Dengue;12;Mayores de 65 años;12;2
168;Santo Tomé;18;Corrientes;2024;Dengue;9;De 25 a 34 años;10;13
021;Colón;14;Córdoba;2024;Dengue;6;De 10 a 14 años;1;1
035;Graneros;90;Tucumán;2024;Dengue;12;Mayores de 65 años;19;4
133;San Javier;14;Córdoba;2024;Dengue;5;De 5 a 9 años;18;2
084;Libertador General San Martín;22;Chaco;2024;Dengue;10;De 35 a 44 años;19;1
028;Capital;70;San Juan;2024;Dengue;10;De 35 a 44 años;11;2
063;San Pedro;38;Jujuy;2024;Dengue;11;De 45 a 65 años;19;3
070;Los Lagos;58;Neuquén;2024;Dengue;11;De 45 a 65 años;17;1
077;Río Chico;90;Tucumán;2024;Dengue;7;De 15 a 19 años;18;8
028;Chacabuco;22;Chaco;2024;Dengue;12;Mayores de 65 años;20;1
014;Berón de Astrada;18;Corrientes;2024;Dengue;7;De 15 a 19 años;9;1
028;Capital;54;Misiones;2024;Dengue;10;De 35 a 44 años;10;26
042;General López;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;12;5
098;Santa Rosa;10;Catamarca;2024;Dengue;6;De 10 a 14 años;19;3
007;Río Grande;94;Tierra del Fuego;2024;Dengue;9;De 25 a 34 años;6;4
756;San Isidro;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;2;3
161;Tercero Arriba;14;Córdoba;2024;Dengue;7;De 15 a 19 años;9;1
091;Punilla;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;6
084;Río Senguer;26;Chubut;2024;Dengue;9;De 25 a 34 años;9;1
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;14;7
021;Colón;14;Córdoba;2024;Dengue;11;De 45 a 65 años;20;2
028;Chacabuco;22;Chaco;2024;Dengue;4;De 2 a 4 años;6;8
266;Exaltación de la Cruz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;22;1
007;Bella Vista;18;Corrientes;2024;Dengue;3;De 13 a 24 meses;17;1
035;Graneros;90;Tucumán;2024;Dengue;8;De 20 a 24 años;19;3
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;7;De 15 a 19 años;7;1
028;Capital;66;Salta;2024;Dengue;10;De 35 a 44 años;21;3
014;Formosa;34;Formosa;2024;Dengue;9;De 25 a 34 años;21;2
021;Comandante Fernández;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;4
077;Río Chico;90;Tucumán;2024;Dengue;5;De 5 a 9 años;10;16
028;Constitución;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;10;1
448;Laprida;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;1
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;19;1
070;Leandro N. Alem;54;Misiones;2024;Dengue;9;De 25 a 34 años;5;2
084;Guasayán;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;14;1
070;Las Colonias;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;5;1
028;Matacos;34;Formosa;2024;Dengue;11;De 45 a 65 años;13;1
098;San Ignacio;54;Misiones;2024;Dengue;5;De 5 a 9 años;11;4
007;Ambato;10;Catamarca;2024;Dengue;11;De 45 a 65 años;10;1
648;Presidente Perón;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;13;1
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;18;2
021;Cafayate;66;Salta;2024;Dengue;6;De 10 a 14 años;11;1
063;General Belgrano;46;La Rioja;2024;Dengue;11;De 45 a 65 años;17;1
760;San Miguel;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;23;1
014;Cainguás;54;Misiones;2024;Dengue;11;De 45 a 65 años;12;4
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;8;De 20 a 24 años;6;2
007;Río Grande;94;Tierra del Fuego;2024;Dengue;9;De 25 a 34 años;16;1
007;Apóstoles;54;Misiones;2024;Dengue;4;De 2 a 4 años;16;1
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;5;De 5 a 9 años;16;1
441;La Plata;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;11;1
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;8;De 20 a 24 años;20;1
014;Deseado;78;Santa Cruz;2024;Dengue;9;De 25 a 34 años;11;1
112;San Pedro;54;Misiones;2024;Dengue;5;De 5 a 9 años;17;1
126;Campana;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;21;1
420;La Costa;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;1
119;Moreno;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;16;1
168;Totoral;14;Córdoba;2024;Dengue;8;De 20 a 24 años;8;1
077;La Caldera;66;Salta;2024;Dengue;8;De 20 a 24 años;15;1
999;desconocido;99;desconocida;2024;Dengue;12;Mayores de 65 años;21;1
007;Apóstoles;54;Misiones;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);18;1
119;Brandsen;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;9;1
182;Unión;14;Córdoba;2024;Dengue;5;De 5 a 9 años;2;1
105;Independencia;46;La Rioja;2024;Dengue;9;De 25 a 34 años;10;1
483;Lobos;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;1
042;Empedrado;18;Corrientes;2024;Dengue;8;De 20 a 24 años;16;1
999;desconocido;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;1
070;La Paz;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;10;11
371;General San Martín;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;41
021;Castellanos;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;14;107
006;COMUNA 6;02;CABA;2024;Dengue;7;De 15 a 19 años;6;1
013;COMUNA 13;02;CABA;2024;Dengue;8;De 20 a 24 años;15;2
007;Aguirre;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;11;1
014;El Carmen;38;Jujuy;2024;Dengue;12;Mayores de 65 años;7;2
035;Ledesma;38;Jujuy;2024;Dengue;11;De 45 a 65 años;10;2
035;Banda;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;16;3
161;Tapenagá;22;Chaco;2024;Dengue;11;De 45 a 65 años;2;8
070;Las Colonias;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;18;3
063;Iguazú;54;Misiones;2024;Dengue;8;De 20 a 24 años;10;5
063;Iguazú;54;Misiones;2024;Dengue;10;De 35 a 44 años;1;11
042;Capayán;10;Catamarca;2024;Dengue;10;De 35 a 44 años;12;3
658;Quilmes;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;9;2
021;Chicligasta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;18;6
012;COMUNA 12;02;CABA;2024;Dengue;5;De 5 a 9 años;14;2
042;Chos Malal;58;Neuquén;2024;Dengue;12;Mayores de 65 años;15;1
063;Marcos Juárez;14;Córdoba;2024;Dengue;8;De 20 a 24 años;18;2
091;General San Martín;46;La Rioja;2024;Dengue;9;De 25 a 34 años;13;1
010;COMUNA 10;02;CABA;2024;Dengue;8;De 20 a 24 años;8;5
007;COMUNA 7;02;CABA;2024;Dengue;11;De 45 a 65 años;6;3
126;1º de Mayo;22;Chaco;2024;Dengue;9;De 25 a 34 años;20;1
999;desconocido;99;desconocida;2024;Dengue;9;De 25 a 34 años;10;1
648;Presidente Perón;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;10;2
154;Sargento Cabral;22;Chaco;2024;Dengue;8;De 20 a 24 años;8;3
049;Junín;74;San Luis;2024;Dengue;8;De 20 a 24 años;16;4
525;Marcos Paz;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;17;1
056;General Donovan;22;Chaco;2024;Dengue;6;De 10 a 14 años;4;7
147;San Lorenzo;22;Chaco;2024;Dengue;4;De 2 a 4 años;4;1
133;Pellegrini;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;11;2
147;San Lorenzo;22;Chaco;2024;Dengue;9;De 25 a 34 años;3;4
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;10;De 35 a 44 años;1;1
004;COMUNA 4;02;CABA;2024;Dengue;7;De 15 a 19 años;4;3
056;General Donovan;22;Chaco;2024;Dengue;8;De 20 a 24 años;2;2
007;Almirante Brown;22;Chaco;2024;Dengue;12;Mayores de 65 años;3;1
084;Paraná;30;Entre Ríos;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;1
049;Capital;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;17;6
756;San Isidro;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;5;4
091;General San Martín;46;La Rioja;2024;Dengue;4;De 2 a 4 años;16;1
655;Punta Indio;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;14;1
049;La Cocha;90;Tucumán;2024;Dengue;4;De 2 a 4 años;13;2
007;Almirante Brown;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);3;1
999;desconocido;99;desconocida;2024;Dengue;8;De 20 a 24 años;11;1
014;Cruz Alta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;24;1
028;Famaillá;90;Tucumán;2024;Dengue;5;De 5 a 9 años;17;3
013;COMUNA 13;02;CABA;2024;Dengue;11;De 45 a 65 años;1;1
070;Leandro N. Alem;54;Misiones;2024;Dengue;10;De 35 a 44 años;2;2
154;Sargento Cabral;22;Chaco;2024;Dengue;4;De 2 a 4 años;4;1
077;Pocho;14;Córdoba;2024;Dengue;6;De 10 a 14 años;12;1
133;San Cosme;18;Corrientes;2024;Dengue;12;Mayores de 65 años;2;2
336;General Lavalle;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;1
861;Vicente López;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;20;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;13;1
028;Concepción;18;Corrientes;2024;Dengue;9;De 25 a 34 años;15;2
035;Chamical;46;La Rioja;2024;Dengue;11;De 45 a 65 años;14;1
084;La Candelaria;66;Salta;2024;Dengue;7;De 15 a 19 años;16;1
042;Feliciano;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;8;1
015;COMUNA 15;02;CABA;2024;Dengue;9;De 25 a 34 años;14;26
028;Chacabuco;22;Chaco;2024;Dengue;5;De 5 a 9 años;5;9
441;La Plata;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;50
013;COMUNA 13;02;CABA;2024;Dengue;11;De 45 a 65 años;15;10
028;Famaillá;90;Tucumán;2024;Dengue;7;De 15 a 19 años;12;18
049;Capital;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;16;96
049;Capital;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;14;150
063;La Capital;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;12;24
028;Capital;66;Salta;2024;Dengue;9;De 25 a 34 años;8;63
008;COMUNA 8;02;CABA;2024;Dengue;6;De 10 a 14 años;16;5
112;Valle Viejo;10;Catamarca;2024;Dengue;8;De 20 a 24 años;19;1
039;2 de Abril;22;Chaco;2024;Dengue;4;De 2 a 4 años;4;6
021;Colón;14;Córdoba;2024;Dengue;8;De 20 a 24 años;15;51
077;Río Chico;90;Tucumán;2024;Dengue;7;De 15 a 19 años;8;27
063;La Capital;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;15;82
